program,age,rating,directs,kid
no,SOM,5,23,CHERRE01
no,SOM,5,23,CRUZM03
no,NLF,5,23,CUCINS01
no,LMC,5,23,DEMESK01
no,SOM,5,23,DOUGLR01
no,SPH,5,23,DURMUS01
no,SOM,5,23,DUSSH01
no,SOM,5,23,FAUSTE02
no,NLF,5,23,FRASHN01
no,SOM,5,23,GLUSZM01
no,HOS,5,23,HAIMOB01
no,HOS,5,23,JOHNSA26
no,SOM,5,23,JUGGAL01
no,SOM,5,23,KLUZT01
no,HOS,5,23,LARKIM02
no,SOM,5,23,LIJ08
no,HOS,5,23,LINDOR01
no,HSI,5,23,MADDEL03
no,SOM,5,23,MALDOJ05
no,SOM,5,23,MANZON01
no,HOS,5,23,MBB274
no,SOM,5,23,NINIOA01
no,SOM,5,23,OKAFOC01
no,SOM,5,23,OLOUGN01
no,HOS,5,23,PB1282
no,SOM,5,23,PENAM06
no,HOS,5,23,POLAND03
no,HOS,5,23,QUINOJ03
no,HOS,5,23,RAJANS03
no,HOS,5,23,SALAZF02
no,SOM,5,23,SANMAJ01
no,SOM,5,23,SCLAFL01
no,SOM,5,23,SHANNJ03
no,SOM,5,23,SHARPM02
no,HOS,5,23,SOLLIY01
no,HOS,5,23,STACCL01
no,SOM,5,23,STELLV01
no,HOS,5,23,THOMAM23
no,SOM,5,23,THOMAS20
no,HOS,5,23,VARGHJ01
no,HOS,5,23,VERASF01
no,SOM,5,23,YOUNGV01
no,SOM,5,23,ZHANGZ10
no,SOM,5,23,ZHAOY06
ldp,HSI,5,23,MC2705
ldp,SOM,4,23,ILYASN01
no,WUH,1,22,BISONA02
no,HOS,2,22,ARIASE01
no,LMC,2,22,ARNETC01
no,SOM,2,22,BAGHEA01
no,LMC,2,22,BOYCEK02
no,LMC,2,22,COUVEI01
no,LMC,2,22,GREENC16
no,WUH,2,22,HOWARB03
no,SOM,2,22,LOPEZD08
no,HOS,2,22,RODRIL40
no,SOM,2,22,SCOTTR04
no,LMC,2,22,SMITHK27
no,HOS,2,22,UBERMM01
no,LMC,2,22,VARGAO01
no,HOS,3,22,JAFFRI01
no,HOS,3,22,ABADJ01
no,HSI,3,22,ABDELH03
no,HOS,3,22,ABOBOR01
no,HOS,3,22,ACEBOG01
no,HOS,3,22,ACEVEX01
no,HOS,3,22,ACK475
no,HOS,3,22,ADALLK01
no,LMC,3,22,ADAMSJ12
no,WUH,3,22,AGUIRJ04
no,HOS,3,22,AKHSAI01
no,HOS,3,22,ALTIDB01
no,WUH,3,22,ALVARD05
no,NLF,3,22,AMBURS01
no,HOS,3,22,AN1851
no,LMC,3,22,ANTOIC05
no,NLF,3,22,ARMANL01
no,LMC,3,22,ARTHUM01
no,LMC,3,22,AVDALS01
no,WUH,3,22,AVERYA03
no,SPH,3,22,AVILEL03
no,HSI,3,22,BACCHK01
no,LMC,3,22,BACHIJ02
no,HOS,3,22,BANIQR01
no,NLF,3,22,BARNEL08
no,HOS,3,22,BARRAM02
no,HJD,3,22,BAYONR01
no,HOS,3,22,BE453
no,NLF,3,22,BELLEJ01
no,WUH,3,22,BELLOP02
no,HSI,3,22,BENOIC02
no,HOS,3,22,BENTIM01
no,WUH,3,22,BERGET03
no,WUH,3,22,BERNAS05
no,WUH,3,22,BIALEA01
no,HSI,3,22,BILLIB01
no,WUH,3,22,BOYDS03
no,WUH,3,22,BRASSR01
no,NLF,3,22,BROWNJ53
no,WUH,3,22,BUCKLD01
no,HOS,3,22,BUNDOJ01
no,HSI,3,22,BUTLEJ05
no,WUH,3,22,CACCID02
no,WUH,3,22,CAIFAM01
no,SPH,3,22,CAIY03
no,HJD,3,22,CAMPBB02
no,NLF,3,22,CAMPBS13
no,WUH,3,22,CAMPOA10
no,HOS,3,22,CANORD01
no,WUH,3,22,CELESA02
no,SOM,3,22,CENTEA01
no,HOS,3,22,CH1900
no,WUH,3,22,CHAMBT04
no,SOM,3,22,CHAUDM01
no,HOS,3,22,CHESTE01
no,WUH,3,22,CHIARY01
no,LMC,3,22,CHRISM05
no,HJD,3,22,CHUANT01
no,NLF,3,22,CHUSID01
no,HJD,3,22,COLEYM01
no,HOS,3,22,CONNOH01
no,HSI,3,22,CORNEY01
no,LMC,3,22,CPHTN01
no,LMC,3,22,CRAIGT04
no,WUH,3,22,CROOKB02
no,HOS,3,22,CROSBK01
no,HSI,3,22,CRUZN02
no,HOS,3,22,CUEVAM02
no,HOS,3,22,CUEVAN01
no,HJD,3,22,CUNANR01
no,LMC,3,22,DARIUM02
no,HSI,3,22,DAVIBJ01
no,HOS,3,22,DAVISA13
no,WUH,3,22,DELLJ01
no,HJD,3,22,DELOSE01
no,HJD,3,22,DELOSV01
no,HOS,3,22,DELRIC01
no,LMC,3,22,DESHIC01
no,WUH,3,22,DEVANH01
no,LMC,3,22,DIAZR07
no,WUH,3,22,DILLOR03
no,HOS,3,22,DODISS01
no,HOS,3,22,DOMINK01
no,HOS,3,22,DONISM01
no,WUH,3,22,DOWNIJ02
no,WUH,3,22,EAPENJ02
no,NLF,3,22,EDWARJ08
no,HOS,3,22,EEK244
no,WUH,3,22,EL01
no,HOS,3,22,ET806
no,WUH,3,22,FAMULS02
no,WUH,3,22,FAULKL02
no,HOS,3,22,FEHDL01
no,WUH,3,22,FEINL01
no,WUH,3,22,FELDMD07
no,SOM,3,22,FINNED02
no,HOS,3,22,FRANCR09
no,NLF,3,22,FRANCT05
no,HOS,3,22,FRASEN02
no,WUH,3,22,GALLOK03
no,LMC,3,22,GALPEL01
no,SOM,3,22,GAWROH01
no,SOM,3,22,GAYK01
no,HOS,3,22,GENUTG01
no,LMC,3,22,GEORGI02
no,SPH,3,22,GINSBH05
no,WUH,3,22,GITTEC03
no,WUH,3,22,GLOVEA02
no,LMC,3,22,GOLDET02
no,HOS,3,22,GOLDFN02
no,SOM,3,22,GOMEZM01
no,WUH,3,22,GORTMM01
no,WUH,3,22,GOULDK02
no,SOM,3,22,GRANDC01
no,WUH,3,22,GRAZIM01
no,HJD,3,22,GREENA04
no,WUH,3,22,GREENL29
no,HSI,3,22,GROSSC05
no,HOS,3,22,GROSSN03
no,HSI,3,22,GUCKED01
no,HJD,3,22,GUMALL01
no,NLF,3,22,HACKLA01
no,SPH,3,22,HAM01
no,LMC,3,22,HAQUEM05
no,HOS,3,22,HARILK02
no,LMC,3,22,HAYNER02
no,HJD,3,22,HELTMM01
no,SOM,3,22,HENRIA05
no,WUH,3,22,HERNAH04
no,HOS,3,22,HERTNM01
no,LMC,3,22,HOSSAJ01
no,HOS,3,22,HULLK01
no,IMG,3,22,HUNTJ06
no,WUH,3,22,HUYNHD01
no,LMC,3,22,IB306
no,HOS,3,22,IGAHM01
no,HJD,3,22,IKWUKT01
no,WUH,3,22,JACQUA04
no,HOS,3,22,JAMEST07
no,HOS,3,22,JARDIE01
no,NLF,3,22,JEANV02
no,HOS,3,22,JESSAW01
no,HOS,3,22,JIMENJ06
no,HOS,3,22,JOHNSN09
no,HOS,3,22,JOHNSR18
no,LMC,3,22,JONESA23
no,SOM,3,22,JONESP07
no,SPH,3,22,JOSEPK04
no,HJD,3,22,JOSEPP02
no,HJD,3,22,JUSTIT01
no,LMC,3,22,KANKAL01
no,WUH,3,22,KARAGZ01
no,HOS,3,22,KENNED01
no,WUH,3,22,KERNEB01
no,WUH,3,22,KEYSS01
no,HOS,3,22,KHANS39
no,WUH,3,22,KIMC27
no,HOS,3,22,KIMY04
no,HOS,3,22,KNIGHH01
no,HOS,3,22,KOBZET01
no,HJD,3,22,KOPINR01
no,HOS,3,22,KORNAR01
no,HOS,3,22,KULESU01
no,HJD,3,22,KWAKM01
no,HJD,3,22,KWONK01
no,WUH,3,22,LALLEG01
no,WUH,3,22,LAMASP01
no,NLF,3,22,LAPIDL02
no,HOS,3,22,LAROSK01
no,WUH,3,22,LEPREB01
no,HOS,3,22,LIMS07
no,HJD,3,22,LISSAM01
no,HJD,3,22,LLANEJ01
no,SOM,3,22,LOGLIA01
no,SOM,3,22,LOPEZC15
no,WUH,3,22,LOPEZW05
no,WUH,3,22,LORCHP01
no,SOM,3,22,LOTTMR01
no,WUH,3,22,LYNCHC06
no,SOM,3,22,LYONSW01
no,WUH,3,22,MAHARM02
no,SPH,3,22,MAIS03
no,SOM,3,22,MAKROT01
no,WUH,3,22,MANJAR01
no,WUH,3,22,MARTID32
no,WUH,3,22,MARTIE22
no,HOS,3,22,MATHEJ13
no,HOS,3,22,MCFARM03
no,SPH,3,22,MCKENT03
no,IMG,3,22,MCKEOG01
no,HOS,3,22,MCPHEM01
no,NLF,3,22,MEDINM13
no,SOM,3,22,MENOND01
no,HOS,3,22,MEZZAG01
no,HOS,3,22,MILLEM05
no,WUH,3,22,MIRCEB01
no,NLF,3,22,MITCHM16
no,HJD,3,22,MONTAW02
no,HOS,3,22,MONTOH04
no,HOS,3,22,MORALE11
no,WUH,3,22,MORGAJ14
no,HOS,3,22,MORRIA15
no,WUH,3,22,MULLID02
no,LMC,3,22,NGW04
no,HOS,3,22,NICHOE01
no,SOM,3,22,NIEVEC01
no,HOS,3,22,NOTTIF01
no,WUH,3,22,OHAIRW01
no,WUH,3,22,ORELLZ01
no,LMC,3,22,OSORIJ02
no,SPH,3,22,OSORIN02
no,HSI,3,22,PACHEV01
no,HOS,3,22,PACKAB01
no,SOM,3,22,PALMEL10
no,WUH,3,22,PFISTT01
no,IMG,3,22,PISCIV01
no,HJD,3,22,PURCES01
no,WUH,3,22,QINL01
no,HOS,3,22,QUEANL01
no,LMC,3,22,RAFAID02
no,SPH,3,22,RAHMAP01
no,SOM,3,22,RAMSAS02
no,WUH,3,22,REILLK03
no,HOS,3,22,REKHEE01
no,WUH,3,22,RILEYA04
no,WUH,3,22,RIOSG02
no,HOS,3,22,RIOSM04
no,LMC,3,22,RISOL01
no,SOM,3,22,RITZA01
no,SPH,3,22,RIVERL13
no,WUH,3,22,ROBINL15
no,HSI,3,22,ROBINW02
no,WUH,3,22,RODRIA61
no,HOS,3,22,RODRIR09
no,SOM,3,22,ROSART01
no,SOM,3,22,RRN234
no,WUH,3,22,SACINA01
no,HSI,3,22,SAKRH03
no,WUH,3,22,SALADB01
no,SOM,3,22,SANCHM30
no,SPH,3,22,SANTIA15
no,HJD,3,22,SANTOE04
no,WUH,3,22,SANTOS06
no,WUH,3,22,SCALIF01
no,WUH,3,22,SCHIAN01
no,LMC,3,22,SCHICJ02
no,SOM,3,22,SCHLEP02
no,HOS,3,22,SCIALD01
no,LMC,3,22,SCOTTA05
no,HJD,3,22,SCOTTD01
no,HOS,3,22,SEBAKV01
no,WUH,3,22,SEDAM01
no,HOS,3,22,SERRAY02
no,HOS,3,22,SHOREK01
no,SPH,3,22,SHVETY01
no,SOM,3,22,SMALLK04
no,SOM,3,22,SOTOJ07
no,WUH,3,22,SPISAO01
no,LMC,3,22,STEWAS17
no,HOS,3,22,STOUTS01
no,WUH,3,22,SULLIS07
no,HSI,3,22,SWINNN01
no,HJD,3,22,TASAKT01
no,WUH,3,22,TAVARN05
no,HOS,3,22,TAYLOM10
no,HOS,3,22,THOMAJ39
no,NLF,3,22,THOMAK15
no,HOS,3,22,THOMK01
no,WUH,3,22,TITUSR01
no,HJD,3,22,TORRER07
no,HOS,3,22,TOTANJ01
no,LMC,3,22,TSAIS04
no,HOS,3,22,TSIKLL01
no,HSI,3,22,TSOUC01
no,LMC,3,22,TYPORA01
no,WUH,3,22,UGARRB01
no,LMC,3,22,USMANM02
no,HOS,3,22,VALESJ01
no,HOS,3,22,VALORG01
no,SOM,3,22,VELAZN01
no,WUH,3,22,VELEZM10
no,WUH,3,22,VENTUT01
no,HOS,3,22,VUCETM01
no,WUH,3,22,WAKELL01
no,NLF,3,22,WALKEM13
no,HJD,3,22,WANGS10
no,WUH,3,22,WANGY36
no,SOM,3,22,WARNEB03
no,WUH,3,22,WATERA03
no,WUH,3,22,WERNEG01
no,WUH,3,22,WHITEC21
no,HSI,3,22,WILLIA16
no,LMC,3,22,WILLID44
no,LMC,3,22,WILLIP18
no,SOM,3,22,WILSOA21
no,WUH,3,22,YLV7163
no,HOS,3,22,YOUNGB03
no,HJD,3,22,YOUNGK12
no,HOS,3,22,YTC256
no,WUH,3,22,ZHUS06
no,WUH,3,22,ZUCKEJ06
no,HSI,4,22,LG1480
no,SOM,4,22,PHILLW01
no,LMC,4,22,YM625
no,SOM,4,22,ABR333
no,WUH,4,22,ABREUG01
no,LMC,4,22,ABUZAM01
no,HOS,4,22,ACM711
no,HOS,4,22,ADAMSN02
no,HOS,4,22,AKHTAS02
no,HSI,4,22,ALBANJ01
no,HOS,4,22,ALICEA01
no,SOM,4,22,ALICEC02
no,HOS,4,22,ALVARJ02
no,SOM,4,22,AMABIK01
no,SPH,4,22,AMIKES01
no,HOS,4,22,ARIASB01
no,SOM,4,22,ARIASE03
no,SOM,4,22,ARIASM05
no,SOM,4,22,ARNOM02
no,HJD,4,22,ASUNCM01
no,HOS,4,22,ATIEHL01
no,SOM,4,22,AVILED01
no,WUH,4,22,BAALBN01
no,HJD,4,22,BABULM01
no,SOM,4,22,BAPTIL03
no,HOS,4,22,BARNAJ02
no,HSI,4,22,BARREM09
no,WUH,4,22,BARROC06
no,SOM,4,22,BECKFS01
no,HOS,4,22,BECKLS02
no,HOS,4,22,BELIZJ01
no,HOS,4,22,BENATM01
no,SOM,4,22,BENNEC02
no,HOS,4,22,BERNAL06
no,HOS,4,22,BEVILM01
no,WUH,4,22,BEVINA01
no,HOS,4,22,BIEGAB01
no,SOM,4,22,BONNEE01
no,HOS,4,22,BONSUP01
no,HOS,4,22,BRAVOW01
no,WUH,4,22,BROGAJ01
no,HOS,4,22,BROWNC46
no,SOM,4,22,BROWNS06
no,HOS,4,22,BROWNS11
no,HOS,4,22,BROWNS22
no,HJD,4,22,BSNE02
no,IMG,4,22,BUCKS02
no,SOM,4,22,BUKALM01
no,HOS,4,22,BUTROM01
no,HOS,4,22,CAC768
no,WUH,4,22,CALAMB01
no,IMG,4,22,CALIGS01
no,HOS,4,22,CAMPBL05
no,WUH,4,22,CAMPBS10
no,SOM,4,22,CAPDEH01
no,WUH,4,22,CARACT01
no,HOS,4,22,CASTAJ07
no,LMC,4,22,CASTRF05
no,HJD,4,22,CASWEM01
no,SOM,4,22,CATAPB01
no,LMC,4,22,CHANM11
no,HOS,4,22,CHARLR03
no,LMC,4,22,CHATTA05
no,WUH,4,22,CHENX11
no,HJD,4,22,CHIJ02
no,LMC,4,22,CHOUC01
no,LMC,4,22,CLARKH01
no,LMC,4,22,COLOND06
no,LMC,4,22,CONNEW02
no,HOS,4,22,CONSTL01
no,IMG,4,22,CONVES01
no,LMC,4,22,CORDER03
no,IMG,4,22,CORRED01
no,WUH,4,22,CULLUL01
no,WUH,4,22,DAIYAK01
no,HJD,4,22,DALLAS02
no,WUH,4,22,DAVENL01
no,HOS,4,22,DECUIE01
no,SOM,4,22,DELGAD05
no,HOS,4,22,DELVOA01
no,SOM,4,22,DHANIC01
no,SOM,4,22,DIAGNF01
no,HOS,4,22,DIAZR04
no,HOS,4,22,DIONEJ02
no,HOS,4,22,DIXONJ01
no,HSI,4,22,DOFREE01
no,HJD,4,22,DOLKAT01
no,HOS,4,22,DOLLAM01
no,HOS,4,22,DOUGLP01
no,HOS,4,22,DOUYOG01
no,HOS,4,22,DRM358
no,HOS,4,22,DZURIK01
no,HOS,4,22,EJG329
no,HOS,4,22,ELGHAT01
no,HOS,4,22,ELIEJ01
no,HOS,4,22,EMERYM01
no,SOM,4,22,EMILEI01
no,HOS,4,22,ENNEFD01
no,WUH,4,22,ESCOBR03
no,HOS,4,22,ESPINJ09
no,NLF,4,22,EXUMEM01
no,SPH,4,22,FACCIA01
no,SOM,4,22,FARNEL01
no,SOM,4,22,FARREE02
no,LMC,4,22,FENGK02
no,HOS,4,22,FIOREJ04
no,LMC,4,22,FLEMMC01
no,IMG,4,22,FREYT01
no,HOS,4,22,FUNGS02
no,HSI,4,22,FURMAP02
no,HOS,4,22,GENARS01
no,SPH,4,22,GHAZAN01
no,HOS,4,22,GIDWAJ01
no,SOM,4,22,GISTJ01
no,SOM,4,22,GIUDIC01
no,IMG,4,22,GLADDC01
no,HOS,4,22,GOMEZA14
no,WUH,4,22,GOMEZB03
no,HOS,4,22,GONZAN17
no,SOM,4,22,GORING01
no,SOM,4,22,GREWAS01
no,WUH,4,22,GROOVE01
no,HSI,4,22,GRULLL01
no,WUH,4,22,GUEVAK01
no,HOS,4,22,GUYP01
no,IMG,4,22,GUZMAS04
no,SOM,4,22,HARDYF01
no,HOS,4,22,HARRIK11
no,SOM,4,22,HARRIV03
no,HOS,4,22,HASSAM03
no,HOS,4,22,HAWKSC01
no,SOM,4,22,HAXHIP01
no,SOM,4,22,HENRIA06
no,SPH,4,22,HERNAR08
no,HOS,4,22,HIDALR01
no,HOS,4,22,HWANGY01
no,LMC,4,22,IFTIKR01
no,HOS,4,22,ISAACM04
no,HOS,4,22,JACQUD02
no,HOS,4,22,JC4618
no,WUH,4,22,JC5696
no,HOS,4,22,JEL447
no,SOM,4,22,JER201
no,HOS,4,22,JUNGJ09
no,HOS,4,22,KABIRM01
no,LMC,4,22,KAPLUM02
no,WUH,4,22,KEENAM03
no,IMG,4,22,KENNS01
no,LMC,4,22,KETELE01
no,HOS,4,22,KIMJUH01
no,HJD,4,22,KIMM03
no,WUH,4,22,KLOBUK02
no,HOS,4,22,KND232
no,HSI,4,22,KOCHM01
no,WUH,4,22,KONGH04
no,SPH,4,22,KOY03
no,HSI,4,22,KRUGMS03
